-4.65393,-24.5972,-12.7563,-5.79834,-37.8571,0.671387,-7.32422,14.8926,-4.37927,-16.0217,-22.9797,-23.6053,-5.23376,-10.8185,-20.6909,-29.6173,
-1.69373,-21.9727,-10.4675,-4.63867,-36.8347,3.93677,-4.47083,16.2964,-7.21741,-16.9525,-22.7966,-23.4222,-6.04248,-11.7798,-20.0806,-28.2288,
0.320435,-19.1193,-8.7738,-4.30298,-36.8042,6.53076,-2.0752,17.5629,-10.2386,-17.807,-22.4609,-22.9797,-7.21741,-12.7869,-19.165,-27.0538,
-0.12207,-17.3187,-8.57544,-5.76782,-39.093,7.65991,-1.19019,17.0288,-12.8784,-18.3716,-21.7438,-22.2321,-8.65173,-13.4583,-17.9596,-26.1078,
-2.47192,-16.8304,-9.70459,-8.91113,-43.7775,7.58362,-1.72424,14.3433,-14.6179,-18.5394,-20.5994,-21.1182,-10.4523,-13.6414,-16.4948,-25.5737,
-5.0354,-16.6779,-11.1389,-12.4817,-49.7894,7.20215,-2.89917,10.4675,-15.152,-18.158,-18.8141,-19.6991,-12.5122,-13.4888,-14.9384,-25.6805,
-5.88989,-15.8997,-11.6272,-15.2435,-55.542,7.59888,-3.7384,6.34766,-14.2975,-17.3035,-16.6016,-18.0511,-14.9384,-13.0768,-13.4277,-26.4282,
-3.00598,-12.97,-10.0403,-15.6097,-59.2346,9.84192,-2.85339,3.89099,-12.0392,-15.8997,-14.0076,-16.2048,-17.6239,-12.3901,-12.146,-27.6947,
3.23486,-7.79724,-6.2561,-13.5345,-60.3943,13.4735,-0.427246,3.41797,-8.5144,-13.9313,-10.9406,-14.0228,-20.2332,-11.4441,-10.8185,-29.2511,
10.6812,-1.46484,-1.52588,-9.96399,-59.8145,17.4408,2.80762,4.36401,-4.04358,-11.3831,-7.44629,-11.3678,-22.3694,-10.1624,-9.39941,-30.6854,
17.2882,5.00488,3.09753,-6.17981,-58.7311,20.7214,5.87463,5.90515,0.656128,-8.39233,-3.61633,-8.27026,-23.9716,-8.66699,-7.94983,-31.8298,
20.9961,9.84192,6.13403,-3.67737,-58.6395,22.1252,7.30896,6.2561,4.80652,-5.32532,0.366211,-4.74548,-24.765,-6.98853,-6.28662,-32.4249,
21.8353,12.6648,7.43103,-2.68555,-59.9365,21.8811,7.04956,5.21851,7.84302,-2.47192,4.15039,-1.0376,-24.7345,-5.52368,-4.71497,-32.4554,
21.0876,13.9923,7.72095,-2.44141,-61.6302,21.1334,5.88989,3.34167,9.53674,0,7.27844,2.68555,-24.0479,-4.34875,-3.46375,-32.0129,
20.1263,14.74,7.94983,-1.96838,-62.6984,20.6299,4.45557,1.57166,9.8114,1.8158,9.78088,6.27136,-22.6593,-3.63159,-2.59399,-31.1279,
21.0114,16.0065,9.20105,0.0457764,-61.5845,21.6217,4.27246,1.4801,8.8501,3.02124,11.4746,9.47571,-20.874,-3.44849,-2.18201,-29.892,
24.3073,18.5547,11.9476,3.9978,-57.8156,24.1394,5.84412,3.86047,6.94275,3.5553,12.5122,12.4664,-18.4784,-3.76892,-2.19727,-28.3051,
29.0527,21.8964,15.564,9.33838,-51.9104,27.2827,8.72803,8.37708,4.86755,3.79944,13.1989,15.4724,-15.3351,-4.28772,-2.24304,-26.1688,
33.6609,25.0549,19.0125,14.9078,-45.0287,30.1208,12.085,14.1602,3.32642,3.84521,13.7329,18.4631,-11.5814,-4.79126,-2.21252,-23.4833,
35.6293,26.5961,21.0724,19.2108,-39.0472,31.2195,14.5264,19.455,3.12805,3.87573,14.267,21.759,-7.08008,-4.94385,-1.84631,-20.1721,
34.3628,25.7721,21.1487,21.6675,-34.8053,30.3192,15.4266,23.1934,4.56238,4.15039,15.0146,25.3448,-1.72424,-4.56238,-1.12915,-16.3574,
31.1127,23.2086,19.9585,22.644,-31.9519,28.2745,14.8926,25.0854,7.40051,4.5929,15.6403,28.9001,3.9978,-3.76892,-0.320435,-12.3749,
27.3895,19.7754,18.3716,23.0713,-29.541,25.8026,13.4735,25.6042,10.849,5.02014,15.9912,32.1198,9.75037,-2.86865,0.457764,-8.45337,
25.0092,16.7542,17.4561,24.2462,-26.0773,24.1089,12.3596,26.0925,14.0839,5.15747,15.8997,34.7595,15.3046,-2.09045,1.00708,-4.89807,
25.0854,15.1978,17.9901,26.8555,-20.7367,23.5748,12.3138,27.71,16.4185,4.92859,15.3198,36.6669,20.2942,-1.61743,1.12915,-1.83105,
26.9165,15.1062,19.5923,30.6091,-13.8702,23.88,13.2141,30.5634,17.6086,4.16565,14.3127,37.6587,24.5209,-1.52588,1.02234,0.732422,
29.2206,15.625,21.2097,34.2407,-6.74438,24.1699,14.267,33.7372,17.5629,2.99072,12.7869,37.7502,27.7252,-1.92261,0.564575,2.60925,
30.0598,15.7166,21.8353,36.5295,-1.00708,23.5138,14.6027,36.026,16.1133,1.52588,11.1237,37.0331,30.014,-2.65503,0.0762939,4.05884,
27.8931,14.0991,20.3094,36.3007,1.80054,21.2708,13.2904,36.0565,13.5498,-0.213623,9.41467,35.8124,31.4941,-3.49426,-0.350952,5.20325,
23.5138,10.91,16.9678,33.6151,1.70898,17.9901,10.498,33.8287,10.376,-1.95312,7.72095,33.9355,31.9061,-4.47083,-0.839233,5.9967,
18.8599,7.38525,13.2599,29.7546,-0.198364,14.8926,7.38525,30.3192,7.21741,-3.58582,6.02722,31.4636,31.4331,-5.5542,-1.37329,6.3324,
15.9912,4.76074,10.3455,25.9705,-2.36511,13.2294,5.02014,26.9623,4.5929,-4.94385,4.37927,28.4119,30.014,-6.71387,-2.16675,6.2561,
16.8915,4.5166,9.3689,23.4833,-3.34167,13.916,4.57764,25.2228,2.92969,-5.85938,2.73132,24.7803,27.6642,-7.99561,-3.20435,5.76782,
20.4468,6.40869,10.1624,22.2473,-3.05176,16.2354,5.84412,25.3754,2.24304,-6.28662,1.28174,20.8588,24.6887,-9.21631,-4.2572,5.02014,
24.6582,9.56726,11.7645,21.3623,-2.33459,18.9209,8.01086,26.8402,2.85339,-6.13403,0.0762939,16.9373,21.3928,-10.0098,-5.18799,4.31824,
27.5879,12.5122,13.092,19.8212,-2.31934,20.9045,9.97925,28.5339,4.69971,-5.20325,-0.686646,13.2446,18.2648,-10.4218,-5.70679,3.8147,
27.2827,13.9313,12.8479,16.4642,-4.5166,20.9351,10.498,28.7323,7.5531,-3.8147,-0.930786,10.1471,15.4572,-10.2234,-5.72205,3.50952,
23.9716,13.1073,10.7574,11.0931,-9.06372,19.0887,9.35364,26.7181,10.6049,-2.22778,-1.02234,7.37,12.9242,-9.6283,-5.49316,3.28064,
18.7531,10.3149,7.33948,4.60815,-15.1367,16.0675,7.1106,22.9034,13.092,-0.930786,-1.17493,4.83704,10.6354,-8.98743,-5.23376,2.97546,
13.0157,6.48499,3.66211,-1.7395,-21.2097,12.9089,4.56238,18.3411,14.4653,-0.259399,-1.51062,2.48718,8.63647,-8.54492,-5.06592,2.45667,
9.24683,3.17383,1.06812,-6.22559,-25.3143,10.8643,3.12805,14.9384,14.389,-0.518799,-2.47192,-0.0457764,6.53076,-8.49915,-5.27954,1.57166,
8.04138,0.991821,-0.0762939,-8.28552,-26.6266,10.0403,3.12805,13.5498,12.8479,-1.7395,-4.02832,-2.89917,4.42505,-9.01794,-5.87463,0.244141,
8.54492,-0.320435,-0.305176,-8.5907,-25.6805,9.79614,4.11987,14.0076,10.1318,-4.04358,-6.05774,-5.92041,2.39563,-10.025,-6.7749,-1.28174,
9.44519,-1.38855,-0.50354,-8.05664,-23.5596,9.42993,5.32532,15.5487,6.46973,-6.95801,-8.43811,-8.91113,0.534058,-11.4136,-7.8125,-2.88391,
8.66699,-3.41797,-1.75476,-8.10242,-22.0337,7.99561,5.35583,16.6473,2.45667,-10.2234,-10.8337,-11.7645,-1.0376,-12.7716,-8.75854,-4.37927,
5.84412,-6.7749,-4.30298,-9.33838,-22.0795,5.47791,3.75366,16.2964,-1.38855,-13.6108,-13.0157,-14.2975,-2.2583,-14.1144,-9.552,-5.66101,
1.87683,-11.0168,-7.67517,-11.5051,-23.4985,2.63977,0.732422,14.4806,-4.36401,-16.6016,-14.9231,-16.4795,-3.05176,-15.1978,-10.3149,-6.80542,
-2.02942,-15.1062,-10.5896,-13.4277,-25.2533,0.228882,-2.82288,12.1307,-6.42395,-18.8599,-16.1285,-18.0511,-3.32642,-15.8539,-10.8337,-7.64465,
