13.4735,0.656128,12.97,15.4877,51.3916,-5.69153,-6.65283,24.4293,-9.65881,-15.9454,-15.5334,15.6097,13.5651,-17.1051,-10.6506,-3.76892,
9.26208,-5.67627,6.46973,7.84302,43.9606,-9.32312,-16.2659,16.2354,-11.2305,-18.3258,-17.7765,13.0157,12.3138,-19.3787,-12.2223,-4.40979,
7.08008,-11.1389,0.259399,1.02234,37.8571,-13.1836,-25.4364,8.94165,-11.795,-20.2484,-19.3481,10.5743,11.5967,-20.6146,-13.504,-4.94385,
7.59888,-13.5956,-3.61633,-2.99072,34.6832,-15.7013,-31.5704,5.50842,-10.9863,-20.9198,-19.7754,8.69751,12.1307,-20.1874,-14.2212,-5.18799,
11.2,-11.4136,-3.46375,-2.85339,35.2478,-15.1825,-32.5623,7.49207,-8.91113,-20.0806,-19.165,7.67517,13.8702,-18.3411,-14.267,-5.31006,
15.6708,-6.65283,-0.366211,0.0762939,37.7655,-12.4207,-28.9917,12.8174,-6.82068,-18.3868,-18.1427,7.09534,15.9149,-16.0522,-14.3585,-5.27954,
19.1803,-1.69373,3.66211,3.38745,39.9323,-8.75854,-22.6898,18.0054,-5.35583,-16.449,-17.1509,6.65283,17.1661,-14.5416,-14.9689,-5.24902,
21.1487,1.34277,6.8512,5.26428,40.2222,-5.21851,-15.4572,20.5688,-4.56238,-14.74,-16.3116,6.19507,17.2577,-13.916,-16.037,-5.20325,
20.7214,0.778198,7.04956,3.90625,37.2925,-3.96729,-9.84192,18.2037,-4.56238,-13.7482,-15.5945,5.76782,16.037,-14.4501,-17.4561,-5.00488,
19.2261,-2.65503,4.36401,-0.366211,32.074,-5.06592,-6.89697,12.207,-4.97437,-13.6719,-15.1367,5.09644,13.7787,-15.625,-18.692,-4.79126,
18.7988,-6.13403,1.02234,-4.79126,27.2827,-6.86646,-5.8136,6.22559,-4.98962,-14.0381,-14.7095,4.56238,11.5204,-16.3879,-18.7683,-4.48608,
20.3247,-7.73621,-0.976562,-7.50732,24.4598,-8.02612,-4.69971,2.96021,-4.18091,-14.267,-14.0381,4.42505,10.1929,-16.2201,-17.4103,-3.95203,
24.292,-5.34058,0.305176,-6.68335,24.7803,-6.80542,-1.51062,4.3335,-2.59399,-13.8397,-13.1683,4.65393,10.0098,-14.7858,-14.7552,-3.2959,
29.007,0.0915527,4.54712,-2.99072,26.9165,-3.41797,3.60107,9.18579,-1.11389,-13.1378,-12.4359,5.15747,10.3455,-12.8632,-11.6577,-2.62451,
32.0587,5.43213,9.49097,1.08337,28.2593,0.396729,7.96509,13.9923,-0.701904,-12.6953,-12.1918,5.56946,10.1471,-11.6272,-9.27734,-2.28882,
32.7911,8.86536,13.4735,3.8147,27.5421,3.84521,9.94873,16.1591,-1.26648,-12.7258,-12.207,5.72205,9.00269,-11.3525,-8.08716,-2.33459,
31.0059,8.86536,14.7247,3.60107,23.5443,5.37109,8.42285,13.8397,-2.63977,-13.3514,-12.3138,5.7373,6.80542,-12.146,-8.16345,-2.54822,
27.3438,5.31006,12.5427,0.0762939,16.6168,3.9978,3.93677,6.94275,-4.2572,-14.7552,-12.4512,5.46265,3.7384,-13.6108,-8.97217,-2.94495,
24.1547,0.732422,8.68225,-4.50134,9.27734,1.20544,-1.20544,-1.05286,-5.2948,-16.2659,-12.146,5.05066,0.686646,-14.679,-9.64355,-3.52478,
22.7051,-2.71606,5.43213,-7.79724,3.84521,-1.7395,-4.5166,-6.65283,-4.95911,-16.8915,-11.1542,5.02014,-0.976562,-14.4653,-9.552,-3.92151,
23.8495,-2.57874,4.89807,-7.67517,1.83105,-2.97546,-4.28772,-7.08008,-3.20435,-16.3422,-9.39941,5.34058,-1.06812,-12.7106,-8.68225,-4.31824,
27.0233,1.57166,8.01086,-3.5553,3.2959,-1.46484,-0.473022,-1.9989,-0.732422,-14.7552,-7.40051,5.82886,0.0610352,-10.1013,-7.67517,-4.98962,
29.7394,6.98853,12.8174,2.24304,5.87463,1.28174,4.63867,5.38635,1.2207,-12.7563,-5.75256,6.27136,1.20544,-7.88879,-7.37,-6.10352,
30.4871,11.3373,17.3798,7.61414,7.62939,4.02832,8.75854,11.8408,2.30408,-10.9711,-4.5166,6.43921,1.52588,-6.80542,-7.76672,-7.69043,
28.8849,12.5427,19.9127,10.8643,7.5531,5.53894,9.93347,14.8468,2.47192,-9.64355,-3.76892,6.31714,0.610352,-6.95801,-8.60596,-9.61304,
25.0854,9.78088,18.7683,10.6812,5.34058,4.2572,6.56128,13.3057,1.80054,-9.30786,-3.58582,5.82886,-1.63269,-8.37708,-9.65881,-11.7493,
21.1639,4.98962,15.3198,8.75854,3.20435,1.25122,-0.152588,9.56726,1.08337,-9.87244,-3.66211,4.89807,-4.66919,-10.2539,-10.4675,-14.0839,
18.8751,0.656128,11.6882,7.41577,3.35693,-2.13623,-8.04138,7.00378,1.11389,-10.4828,-3.64685,3.95203,-7.35474,-11.4288,-10.4675,-16.2811,
18.8904,-1.32751,9.71985,8.3313,6.82068,-4.37927,-14.7247,8.10242,2.31934,-10.4065,-3.17383,3.52478,-8.89587,-11.0931,-9.61304,-18.158,
21.5759,0.823975,11.1694,12.8937,14.4196,-3.78418,-17.7307,14.4501,4.37927,-9.39941,-2.27356,3.63159,-9.04846,-9.39941,-8.0719,-19.5465,
24.6429,5.05066,14.8468,19.455,23.9868,-1.32751,-17.0441,23.4375,6.40869,-8.02612,-1.52588,4.08936,-8.52966,-7.43103,-6.56128,-20.5994,
25.9857,8.66699,18.6615,25.4517,32.7606,1.44958,-14.328,31.4941,7.33948,-6.95801,-1.41907,4.5929,-8.16345,-6.34766,-5.67627,-21.6217,
25.5127,10.1318,21.3013,29.3274,39.3524,3.67737,-10.7269,36.1786,7.01904,-6.62231,-1.98364,4.79126,-8.43811,-6.54602,-5.63049,-22.4457,
22.8577,7.76672,20.6757,29.2206,41.9922,3.49426,-8.65173,35.2936,5.52368,-7.24792,-2.96021,4.71497,-9.78088,-7.96509,-6.89697,-23.1323,
19.2108,2.38037,16.922,25.4974,41.4276,0.747681,-8.8501,29.9683,3.49426,-8.5907,-4.08936,4.31824,-11.7493,-9.87244,-8.98743,-23.6816,
17.1356,-2.92969,12.5732,21.0876,40.5426,-2.57874,-9.552,24.1699,1.95312,-9.90295,-4.89807,3.95203,-13.2294,-11.2,-10.6201,-23.8647,
17.6239,-6.11877,9.67407,18.219,41.3971,-5.0354,-9.07898,20.9503,1.43433,-10.5743,-5.06592,4.08936,-13.3972,-11.1847,-11.261,-23.4222,
20.9808,-5.18799,9.97925,18.5242,44.9677,-4.85229,-5.67627,22.3846,1.90735,-10.2081,-4.79126,4.63867,-11.9934,-9.90295,-10.849,-22.4915,
25.4822,-1.20544,13.0157,21.2402,49.881,-2.39563,0.0915527,26.9623,2.63977,-9.26208,-4.50134,5.38635,-9.68933,-8.19397,-10.3607,-21.0571,
28.3051,2.54822,16.2048,23.7274,53.7567,0.50354,5.76782,31.189,2.57874,-8.60596,-4.73022,5.98145,-7.50732,-7.18689,-10.5896,-19.5007,
